"Date","Flow","Flow2","bg_fry","bg_juv","bg_adult","cc_fry","cc_juv","cc_spawn","cc_adult","gd_juv","gd_spawn","gd_adult","gs_fry","gs_juv","gs_spawn","gs_adult","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_juv","ws_spawn","ws_adult","month"
"X2560.285.3",1956-01-06,2560.285,1981.707,2.14436985450878,4.94913961098076,-46.8465951858645,-2.99387379159777,-9.5852893447903,-65.9237399096525,-25.466036755935,49.353304529574,18.1914911209489,25.7090665639963,-8.39303599711104,-48.6712544696665,-7.03867009958349,-50.808663956035,-31.1180031771855,-4.81156424089527,-10.2616535923612,-35.3978995372502,-27.2232558891313,-2.34769215146719,-2.42600080455283,34.9979115489393,-4.93845624495254,"Jan"
"X2402.491.4",1956-01-07,2402.491,1823.913,-5.488123247882,6.59512091792457,-51.4176060906029,-3.25175265317899,-10.6427562119101,-65.9277171487194,-27.550949288979,51.4562915684487,8.33068893784664,12.614890384088,-12.1868564783702,-45.9733636114996,-13.9291672732186,-49.9132136716806,-38.7130495712981,-4.7207108004094,-18.0079127159507,-36.3706683430533,-28.3622664781478,-5.52054722565265,-3.41620728030474,39.9193136912635,-5.88843016510125,"Jan"
"X2253.979",1956-01-08,2253.979,1675.401,-15.1765320224839,5.07397969670555,-55.7502492923693,-3.82842435357682,-12.2351316493994,-66.4093523283578,-29.1563814839019,52.8492285488528,0.974799196412553,4.94616903991904,-16.1692416103219,-41.5452117904497,-22.306933914595,-46.9974562826459,-45.8970945306715,-5.63661367038985,-25.7826255648247,-36.2560086962056,-30.3319883487991,-10.9265731164359,-4.77348717543585,40.7858344988955,-6.9100838983166,"Jan"
"X2236.962.1",1956-01-09,2236.962,1658.384,-16.5174031029826,4.64894210468503,-56.1738261852029,-3.89434423713527,-12.4316141199773,-66.2214914732644,-29.1904404001965,53.3236934478683,0.335089265183961,4.52199900059075,-16.7425333770811,-40.6077854578058,-23.5374269475627,-46.193100573392,-46.7691923800873,-5.84853459257054,-26.78449933545,-36.029449371198,-30.6406324643671,-11.8287887119787,-4.99254840368964,40.7502434026182,-7.03710399700497,"Jan"
"X2628.353.2",1956-01-10,2628.353,2049.775,2.48673571244263,3.91652541150114,-44.6257822068505,-3.31127650355748,-9.86520124162048,-64.4162793331877,-25.4414932602154,47.010716706868,19.2786154756924,27.4809975223281,-7.19146926514776,-48.4578687700637,-5.62726072936833,-50.1375555986769,-28.5562332376796,-4.88113302187003,-8.61586086962185,-34.7904098809424,-26.6467019583622,-1.90377512328406,-2.16176182756409,33.0328764431517,-4.84272383321689,"Jan"
"X3298.204.2",1956-01-11,3298.204,2719.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3158.974.2",1956-01-14,3158.974,2580.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3050.684",1956-01-15,3050.684,2472.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2922.283.4",1956-01-16,2922.283,2343.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2948.582.2",1956-01-17,2948.582,2370.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2827.916",1956-01-18,2827.916,2249.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2651.558",1956-01-19,2651.558,2072.98,2.28020114647564,3.60029867306512,-43.8471502491714,-3.44137923654464,-10.0074546039361,-63.6659377941743,-25.4693820000452,46.3908483862113,19.2609410566752,27.591238066001,-6.89444455359146,-48.1435584786783,-5.38733619465345,-49.7126149898214,-27.8380280308962,-4.90176247896023,-8.31819595207499,-34.5232690319206,-26.4285230302349,-1.87386084361372,-2.10439228242892,32.6027852747149,-4.84582489550012,"Jan"
"X2578.849.1",1956-01-20,2578.849,2000.271,2.92817105366919,4.59297573681728,-46.3841246166333,-3.03162180252367,-9.55644400318182,-66.2341348851678,-25.3795053430799,48.2913050393765,19.3155514497196,27.2528771607856,-7.82632560508701,-49.188985721078,-6.13975302423655,-51.1267643126474,-30.1249258506081,-4.83681840399581,-9.25330936354853,-35.3903438767905,-27.1290630689314,-1.96770007974457,-2.2843143151936,33.9280744727009,-4.83606568968341,"Jan"
"X2588.131.1",1956-01-21,2588.131,2009.553,2.84531587565224,4.46595069580999,-46.0438357201863,-3.08427654600997,-9.61489230182314,-65.8681463354409,-25.3913959435626,48.0554100759305,19.3087043404163,27.2949367443083,-7.707164990765,-49.045127151119,-6.04359288231372,-50.9320387277636,-29.8269293212599,-4.84515923305881,-9.13353488177208,-35.2745988199499,-27.0368107658353,-1.95570294979591,-2.26131868028198,33.7624916399671,-4.83731852913912,"Jan"
"X2578.849.2",1956-01-22,2578.849,2000.271,2.92817105366919,4.59297573681728,-46.3841246166333,-3.03162180252367,-9.55644400318182,-66.2341348851678,-25.3795053430799,48.2913050393765,19.3155514497196,27.2528771607856,-7.82632560508701,-49.188985721078,-6.13975302423655,-51.1267643126474,-30.1249258506081,-4.83681840399581,-9.25330936354853,-35.3903438767905,-27.1290630689314,-1.96770007974457,-2.2843143151936,33.9280744727009,-4.83606568968341,"Jan"
"X2882.061.2",1956-01-23,2882.061,2303.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2687.139",1956-01-24,2687.139,2108.561,1.96399478832646,3.1164787317831,-42.7052343384096,-3.63966209415672,-10.222583751396,-62.6203841261598,-25.5107816561036,45.4148945344464,19.2333791223412,27.7645679279734,-6.43970413456642,-47.6926486545445,-5.01983082426157,-49.1033351210148,-26.7572756976772,-4.93321882092828,-7.86318052558504,-34.1298358827734,-26.1033057022248,-1.82805478398079,-2.01652083208704,31.9298478932262,-4.85055536917535,"Jan"
"X2484.482",1956-01-25,2484.482,1905.904,-1.2575205544771,6.19125036410478,-48.8788528283559,-2.93352768461332,-9.8379212063542,-64.8610903937494,-26.0397622049662,52.5012001610012,13.5469276841121,19.4356738425417,-10.5568914105668,-46.648014692223,-10.6156711465666,-49.6670937887699,-35.0947694803872,-4.7272852844026,-14.2802027149192,-35.5569604439425,-27.6631607273657,-3.90567161217946,-2.97462079690814,38.6685673473411,-5.37479262631694,"Jan"
"X2400.944.3",1956-01-26,2400.944,1822.366,-5.5675297474643,6.60267927265879,-51.4692471008616,-3.25777936536474,-10.6581433115212,-65.9501510095394,-27.5805497638284,51.4378927102331,8.23493383317781,12.4909761019056,-12.2180091436608,-45.9596170483569,-13.9923217126497,-49.9182481351624,-38.7847369048294,-4.72058589301984,-18.0793090517995,-36.3868828558717,-28.3760161950412,-5.55110795876308,-3.4245690618265,39.9417786107885,-5.89818952162778,"Jan"
"X2297.295.2",1956-01-27,2297.295,1718.717,-11.7506356365027,6.16217192750461,-54.739374145775,-3.66108387188324,-11.7398684677867,-66.8413465985264,-29.0721928199175,51.5877149987861,2.63395553173139,6.05356038910627,-14.7238368713454,-43.7785014242771,-19.1980632128535,-48.9059990770772,-43.7627917462782,-5.09990468630598,-23.2607478225478,-36.8075840217879,-29.5717311108793,-8.63501734028766,-4.21733143557864,40.87939738335,-6.58841487907998,"Jan"
"X2289.56.1",1956-01-28,2289.56,1710.982,-12.3637520586187,5.96718736120796,-54.9131869687359,-3.69091823603113,-11.8277993987289,-66.7686549477521,-29.0869691990032,51.8188680749097,2.33438025656621,5.85283134134478,-14.9804949227774,-43.3948935955829,-19.7507815569758,-48.5789436432512,-44.135208844974,-5.19545975367591,-23.7081269042694,-36.7116329384079,-29.7048938861946,-9.04369890489125,-4.31649211692618,40.8623683420271,-6.64568227709578,"Jan"
"X2300.389.2",1956-01-29,2300.389,1721.811,-11.5052243431518,6.24024701395665,-54.6706256876326,-3.64915594106589,-11.7047575870277,-66.8699215592135,-29.0663128973963,51.4945130117587,2.75419290627033,6.13422202954624,-14.6213488737672,-43.9301857298514,-18.9772708736667,-49.0352337258748,-43.61485368186,-5.06171731992859,-23.0821530032878,-36.8456650451719,-29.5187743660053,-8.47160849922163,-4.17768573275568,40.8862491122396,-6.56552895826607,"Jan"
"X2749.019.1",1959-01-01,2749.019,2170.441,1.4154503021416,2.27809837918064,-40.8563758642042,-3.98106184508717,-10.5883321824791,-61.0529753539211,-25.579099696768,43.6399278832807,19.184068377484,28.0790565031065,-5.65085593827086,-46.9868584470847,-4.38178126953918,-48.1504592488237,-24.9345872554223,-4.98742523547531,-7.07587234133662,-33.4886314084517,-25.5630992501725,-1.74857178147951,-1.86397475755888,30.7190379276677,-4.85871241474729,"Jan"
"X3219.307.3",1959-01-08,3219.307,2640.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3083.171.7",1959-01-09,3083.171,2504.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2984.163.2",1959-01-10,2984.163,2405.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2815.54.2",1959-01-11,2815.54,2236.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3022.838.2",1959-01-12,3022.838,2444.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3118.752.3",1959-01-13,3118.752,2540.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3230.136.3",1959-01-14,3230.136,2651.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3355.443.1",1959-01-15,3355.443,2776.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3324.503.1",1959-01-17,3324.503,2745.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3202.29",1959-01-18,3202.29,2623.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3196.102.3",1959-01-19,3196.102,2617.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3363.178.3",1964-01-01,3363.178,2784.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X1331.967.1",1966-01-01,1331.967,753.389,-79.3880327213545,-83.0843323776405,-72.7856271024365,-31.4891451170635,-36.2467815172938,11.3418724679843,10.2910629172521,12.6736829608748,-24.4853085574706,4.15032644549242,-75.3911181940054,36.1374927184174,-65.7520385379837,41.4184253815647,-60.919239909126,-67.6826998466974,-61.0500089136383,-13.7717188692414,-8.5007254396819,-82.9992680864603,-31.5935546087881,-49.1899777050166,-35.39185736312,"Jan"
"X1389.206.2",1966-01-02,1389.206,810.628,-76.4606344612125,-77.6189099992533,-75.8434984220826,-26.542330653289,-32.4692037102635,8.92233504728572,5.19989239543095,18.6798082278752,-23.6633866108069,8.92105116552776,-72.750739867416,34.1491589837975,-67.3556193907744,39.6532428133377,-66.3409421946812,-63.677167246953,-62.2224124936644,-17.5502231496363,-10.6665280558975,-80.3660058827222,-24.0890068425292,-44.0522809070104,-30.8657387861294,"Jan"
"X1401.582.4",1966-01-03,1401.582,823.004,-75.4158379488629,-75.8398405392036,-76.2723070557708,-26.0812824244662,-31.5491427115621,10.8437426890691,3.98500542831157,19.0401519972345,-23.4456758786418,9.09609853404867,-71.592420872041,33.5791156031705,-67.2680645805155,39.2301802297575,-66.0831712011565,-62.363995335397,-62.1540204182777,-17.5713296400278,-11.4327303259151,-79.0200758874692,-23.4863600662027,-42.6514377916759,-29.9744247973251,"Jan"
"X1434.069.4",1966-01-04,1434.069,855.491,-72.832486450725,-71.3332736609817,-77.2976684538479,-24.8864825959743,-29.1683156910778,16.0220007912315,0.871067073767051,20.0059678123372,-22.8849540794651,9.56112222783352,-68.6859382495682,32.0623326158207,-67.0539013237007,38.0920005173347,-65.4622257311839,-59.0244826359766,-61.9853946339177,-17.6256597127557,-13.3960722654893,-75.6836655544722,-21.9180329954331,-38.9985065215746,-27.6554340786786,"Jan"
"X1418.599.1",1966-01-05,1418.599,840.021,-74.0350078752887,-73.4504131890535,-76.826420392601,-25.4526673839723,-30.2958995049231,13.5314373129816,2.3405340156075,19.5424094250141,-23.1500435143726,9.33867671604531,-70.0464658135525,32.7883312294705,-67.1531832342307,38.6390640998846,-65.748411201431,-60.5956997409729,-62.0638032496255,-17.5999798411395,-12.4696701293032,-77.2382323262389,-22.6624091017481,-40.7336307260558,-28.7559966781987,"Jan"
"X1873.417.1",1966-01-06,1873.417,1294.839,-43.345203826119,-16.756705488461,-66.8596058097228,-8.69406449383839,-15.9577006201223,-38.708205392608,-28.3028371732527,49.0497336075398,-12.5836106789592,6.77507733499767,-33.093379192114,-8.10664224025246,-49.6931728452168,-9.57951306968999,-63.9336559152914,-19.0563736213901,-47.5434832825616,-28.3385423222804,-33.0101989089203,-36.989816393111,-9.23581924245308,19.5582206478159,-9.61727385555263,"Jan"
"X2055.963.2",1966-01-07,2055.963,1477.385,-30.8774920458963,-1.14339597241504,-61.4209365966192,-5.01838207612507,-14.5921084955916,-61.0380158509803,-29.4924421521935,56.7170651919841,-6.80610703974338,0.58098414951692,-23.5727305775193,-26.9889115012559,-37.0870268117877,-33.6883211340968,-56.8497793611625,-9.060943483637,-37.9408133020746,-32.934346447034,-33.6774504126344,-22.2834213858087,-7.35398982734086,38.4646131647225,-8.46247525326027,"Jan"
"X2636.088.3",1966-01-08,2636.088,2057.51,2.41786336233142,3.81105568187701,-44.3631472890256,-3.35471355408385,-9.91279229920687,-64.1596435947598,-25.4508697061535,46.8055189327883,19.2727500005705,27.5175040004671,-7.09242107368027,-48.3512181984103,-5.54726418793014,-49.9933445153927,-28.3156397199252,-4.88801959577306,-8.51655868839144,-34.700404249299,-26.5734290269288,-1.8938001168315,-2.14263319533401,32.8902695676176,-4.84375892788194,"Jan"
"X3245.606.1",1966-01-09,3245.606,2667.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3047.59",1966-01-14,3047.59,2469.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2326.688.1",1966-01-15,2326.688,1748.11,-9.41541915385024,6.90576674553716,-54.1035145218632,-3.54790246196773,-11.4077253321043,-67.1018910066234,-29.0170278140639,50.6847270557552,3.78571716437544,6.82851930812197,-13.754219980062,-45.1804752360798,-17.1073109910598,-50.0985820213151,-42.3805627115988,-4.73792189380914,-21.5722732288615,-37.1626272539373,-29.075617206003,-7.08410298922707,-3.84112500171992,40.9454332133958,-6.37148249208846,"Jan"
"X2269.449.3",1966-01-16,2269.449,1690.871,-13.9551067772061,5.4615816594987,-55.3785098062017,-3.76858490923825,-12.0574527673521,-66.5708362759082,-29.1259074221358,52.4077619210592,1.56222621077399,5.33704008429018,-15.6507489356182,-42.367120364658,-21.1927988095076,-47.7011121484727,-45.1210346613491,-5.4444837604054,-24.8773105685515,-36.4570416119975,-30.0563578934364,-10.1073382796739,-4.5746206837005,40.8187521902564,-6.79493007880265,"Jan"
"X2481.388.3",1966-01-17,2481.388,1902.81,-1.41795604801011,6.20660849969996,-48.9680843897425,-2.94549388776182,-9.8679164678821,-64.8974132049643,-26.0948067191778,52.4591122541214,13.344920831117,19.1689225035571,-10.6176558827131,-46.6243404103546,-10.7395197155847,-49.6756986648004,-35.2251492560351,-4.72703880531094,-14.4188934270062,-35.5861224892089,-27.6885275138409,-3.96643820136865,-2.99122803993373,38.7180113901188,-5.39404743934114,"Jan"
"X2303.483.3",1966-01-18,2303.483,1724.905,-11.25971884021,6.31836859687608,-54.6023146874019,-3.63723133093396,-11.6696817653919,-66.8982161630903,-29.0604503607846,51.4008833651416,2.87466402128938,6.21509636522409,-14.5189607839994,-44.0808797553948,-18.7566468159507,-49.1635753223515,-43.4674982793384,-5.02354973650537,-22.9037615550123,-36.8835766893757,-29.4659925204337,-8.30823608831574,-4.1380506348126,40.8931239363158,-6.54265504519851,"Jan"
"X1369.095.4",1966-01-19,1369.095,790.517,-77.7724624412304,-79.946374615344,-74.9589809097877,-27.8562730564385,-33.8644970975961,8.1351732077319,7.06049607015092,17.1943588469184,-23.9789385577516,7.82224052441916,-74.0863532627922,34.9443215686358,-67.1129658189721,40.3038681181364,-65.5114805922032,-65.3895775093076,-62.04607133417,-16.779535032078,-9.70141226754728,-81.8359394293915,-26.0196290271056,-46.0546424624878,-32.3934011472747,"Jan"
"X1548.547.3",1966-01-20,1548.547,969.969,-64.4363667394751,-55.2121773964451,-76.1578919626587,-20.1183548834044,-21.1536549497606,16.5727766865002,-9.81680105188292,26.2476397167603,-21.983873328911,12.1121420123853,-57.6593081359868,22.1061223663997,-65.7483158371936,30.1867524985446,-68.0664378446168,-46.517513064329,-60.6334060246535,-20.1955632633601,-21.7038354763692,-65.1019295521959,-16.5225723121979,-23.6521925326587,-19.731804259869,"Jan"
"X2144.142.3",1966-01-21,2144.142,1565.564,-23.7818970158508,2.35469218843375,-58.7963350630782,-4.25569685707139,-13.5228330103848,-64.958020800165,-29.3867700520532,55.7231747417331,-3.03957517077142,2.30974872425042,-19.9250802437971,-34.7822791073988,-30.3418253729174,-41.1510698718046,-51.8961743141351,-7.01523984368689,-32.3630582114727,-34.6834874610431,-32.4320110689307,-16.7695510195281,-6.1931404303264,40.5667975401143,-7.73648168584145,"Jan"
"X1918.28.2",1966-01-22,1918.28,1339.702,-40.5843520400577,-12.9246560424619,-65.1256367700508,-7.83045318867226,-15.7157209008686,-44.3354351692372,-28.7044418784828,51.1801780043006,-11.8012291113955,4.30506064664314,-30.8447854918039,-12.3044881284646,-46.7267497767667,-15.5213475086577,-62.1033811542592,-16.5661303665164,-45.3749302025095,-29.4012139070211,-33.121569570024,-33.4726203825713,-8.83581282649964,24.2857615496787,-9.40431072250651,"Jan"
"X1649.102.3",1966-01-23,1649.102,1070.524,-57.5046025469064,-42.4534648361181,-72.6964441747983,-16.0358213043016,-18.2926948582392,-2.56754391454104,-16.8340771028446,34.0134401166913,-18.9445260563358,12.9507992026332,-48.8550182692343,13.2723390187178,-61.5215154599438,19.5826610701708,-68.0715884646828,-36.882823938064,-56.8910593597359,-22.5157711288264,-27.2090115719163,-56.0463762646794,-13.6919694762393,-10.2100134833188,-15.4299224172955,"Jan"
"X1469.65.1",1966-01-24,1469.65,891.072,-70.2413795621955,-66.652595184163,-78.2789291676662,-23.6029872097807,-26.6163578779226,21.92796366895,-2.41975226624465,21.098127383532,-22.2881295358228,10.0798137366474,-65.7084668934098,30.3663235108665,-66.8423584897897,36.797400373926,-64.861880903021,-55.5359042774183,-61.8169454275038,-17.683439744275,-15.4700784354207,-72.325055913996,-20.2226284667902,-35.0375519890048,-25.1494569233509,"Jan"
"X1573.299.1",1966-01-25,1573.299,994.721,-62.7298612518123,-51.4623091420435,-75.5569921679021,-18.8959551557868,-19.4932998428908,12.4769875399073,-12.0707532557854,28.3905528408205,-21.7271520096165,12.7109796688303,-55.1340742373316,18.8963788838041,-65.3994290201205,27.1222397714247,-69.1684030073869,-43.5390947674933,-60.2531839780288,-21.1361043553465,-23.8142239457799,-62.8846838735036,-15.379620524474,-19.4830568207494,-18.0488747347611,"Jan"
"X1633.632.5",1966-01-26,1633.632,1055.054,-58.5202476784241,-44.2407548835933,-73.2393687347789,-16.6034845363944,-18.4760321748241,0.294772418650954,-15.9203296059512,32.8287727937834,-19.5407861000725,12.9261181272572,-50.0765520613115,14.3453690913109,-62.3058078422817,21.0685376290402,-68.3336302700372,-38.1886617335963,-57.5709868526745,-22.2642565502842,-26.5902621538445,-57.3948858242806,-14.0058520291374,-12.0972119936994,-15.9215294999785,"Jan"
"X1257.711.1",1966-01-27,1257.711,679.133,-82.1563516324113,-88.5951907741588,-66.1906741413873,-38.6168922219591,-40.9769380564162,18.9221196123717,16.3540945954021,2.96747020751719,-25.4637771150786,-3.79655752699231,-78.2863389331323,38.9501799220528,-61.9243727281663,43.0679296887581,-49.0167785728099,-72.2480443319343,-58.6105422133771,-7.44063070108671,-5.47003122066368,-85.1847867095367,-43.2067780017788,-55.5416517059555,-41.8523061190038,"Jan"
"X914.277",1966-01-28,914.277,335.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X1659.931",1966-01-29,1659.931,1081.353,-56.8101024886763,-41.2070546707364,-72.3331690673374,-15.6393500361806,-18.1653550728283,-4.49567622308048,-17.4649262670428,34.8620635546751,-18.5278572468413,12.9681566654024,-48.012637653861,12.5249550057024,-60.9879611513341,18.5510187329526,-67.8960422626795,-35.9739438469302,-56.4275202119862,-22.6893142171762,-27.6328379039107,-55.1182373409052,-13.4732854259615,-8.87120931278066,-15.0872965072556,"Jan"
"X1263.899.1",1966-01-30,1263.899,685.321,-82.1246192767117,-88.4041473669254,-67.0133559809094,-38.0917940367785,-40.6189910947086,17.981784123299,16.0020790478917,3.98783985379504,-25.3978935604431,-2.9723890710857,-78.0383790479852,38.6129497222657,-62.3881439520835,43.0323457684403,-50.1767653090281,-71.9375295008817,-58.8492951158436,-7.985383870945,-5.83301363068426,-85.099863717998,-42.1793639490174,-55.0121337394396,-41.2368212057926,"Jan"
"X826.098.1",1966-01-31,826.098,247.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3309.033.2",1969-01-03,3309.033,2730.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3375.554.1",1969-01-04,3375.554,2796.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3240.965",1969-01-05,3240.965,2662.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2909.907.1",1969-01-06,2909.907,2331.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3213.119.5",1969-01-07,3213.119,2634.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3132.675.3",1969-01-11,3132.675,2554.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2976.428.1",1969-01-12,2976.428,2397.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3210.025.3",1969-01-13,3210.025,2631.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3106.376.3",1969-01-14,3106.376,2527.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3083.171.8",1969-01-15,3083.171,2504.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2998.086.2",1969-01-16,2998.086,2419.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X2945.488.2",1969-01-17,2945.488,2366.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3083.171.9",1969-01-18,3083.171,2504.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3418.87.2",1969-01-19,3418.87,2840.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
"X3392.571.1",1977-01-02,3392.571,2813.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan"
