"Date","Flow","Flow2","bg_fry","bg_juv","bg_spawn","bg_adult","cc_fry","cc_adult","cc_spawn","gd_spawn","gd_juv","gd_adult","gs_fry","gs_juv","gs_adult","gs_spawn","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_spawn","month"
"X2277.16612549047.2",1991-06-15,2277.16612549047,1635.16112549047,284.412924771628,175.022893830618,10.6991209632003,29.3039822299228,-29.6766416727521,-6.37947229425727,1.51807125203688,-19.4755325489029,32.606284397627,-9.98737932614225,30.3818648204538,-8.44204795317981,-8.10040400247667,0,4.19355056257251,0,0,-24.1888686084389,-14.4800160660298,38.1657769829695,16.8292191815068,"Jun"
"X2363.44576218023.7",1991-06-16,2363.44576218023,1721.44076218023,328.98640290017,198.68977051918,12.108523433408,31.4915260882027,-30.3757603328676,-5.96661569988777,1.52627490367377,-18.3495866830244,34.5006167790641,-9.59956997001493,31.6098222720824,-7.6409526011541,-7.49609368230312,0,4.8225700336056,0,0,-22.2848978987377,-14.4187339111037,40.3116838557247,20.7328649800112,"Jun"
"X2284.86966448063.2",1991-06-17,2284.86966448063,1642.86466448063,287.488123048074,176.789351544057,10.822877650847,29.4916341570477,-29.7417095494542,-6.34239303225377,1.51880252628402,-19.3727388381385,32.7685095558107,-9.95237664891599,30.4876620602907,-8.36993192169677,-8.0460075927367,0,4.24931791029677,0,0,-24.0151604486846,-14.4744433154498,38.3483289408102,17.1670348974042,"Jun"
"X2782.51828324479",1991-06-18,2782.51828324479,2140.51328324479,312.847831915536,233.303004550541,22.173503278181,42.4033540148112,-29.2723114435134,-3.83434697560228,1.91034750851107,-15.7562568605588,42.5430589204382,-6.79109028202006,39.1235308581124,-6.48521323916476,-6.40800238981205,0,9.47454900177771,11.0678473120599,0,-11.3697289180864,-13.5625125904196,55.2876012466863,37.5508394500001,"Jun"
"X3224.70142127981.7",1991-06-20,3224.70142127981,2582.69642127981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2750.16341948613.8",1991-06-21,2750.16341948613,2108.15841948613,335.121611622432,234.849567936009,21.1508035354662,41.5415865918704,-29.4483798247279,-3.93637217270464,1.84419919229848,-15.9249715778755,41.8889744660804,-6.99839225992034,38.1351294671367,-6.49657440356363,-6.42041545858802,0,9.03887473979633,9.67765673904648,0,-11.9830297052729,-13.6504566971849,53.7655548633432,36.2016585310971,"Jun"
"X2697.77935435306.6",1991-06-22,2697.77935435306,2055.77435435306,370.133715343819,237.078836264287,19.558041997316,40.2199082652365,-29.7463055306934,-4.10216014222559,1.73747075898695,-16.2037364905209,40.8835250661307,-7.33610607353327,36.6175641012856,-6.51513029411979,-6.44068682908655,0,8.34595914604321,7.49919066208903,0,-12.9824343688439,-13.7954503032195,51.4694661211338,34.1363582673874,"Jun"
"X2871.87933553061",1991-06-23,2871.87933553061,2229.87433553061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2830.28022498376.6",1991-06-24,2830.28022498376,2188.27522498376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2645.39528921999.7",1991-06-25,2645.39528921999,2003.39028921999,403.907488551379,239.02494596014,18.0385273716669,38.9816670338938,-30.0613285782554,-4.26869970061846,1.63119581072954,-16.4896679071084,39.9390238928952,-7.67641998476688,35.1939639038662,-6.5338888679272,-6.46117638376899,0,7.66801513989426,5.40557849082719,0,-13.9898869871577,-13.9437648914977,49.3592721774088,32.2057283296897,"Jun"
"X2613.04042546133.2",1991-06-26,2613.04042546133,1971.03542546133,442.132503334604,246.81451492816,16.979029510701,38.0434929883304,-30.0433894567157,-4.49296748554614,1.58834434584036,-16.6858937111268,39.358709385937,-7.9684381090323,34.6142838288228,-6.62688007531916,-6.55400239810918,0,7.16429415864331,4.15271996240845,0,-15.1021832714878,-14.0005922569575,48.117641374482,30.5366227432872,"Jun"
"X2993.5952515751.2",1991-06-27,2993.5952515751,2351.5902515751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3212.37575889556.4",1991-06-28,3212.37575889556,2570.37075889556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3005.92091395935.9",1991-06-29,3005.92091395935,2363.91591395935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2731.67492590975.5",1991-06-30,2731.67492590975,2089.66992590975,347.624467929908,235.672478777243,20.5799593470142,41.0650619833841,-29.5516658850737,-3.99480007136122,1.80647836962316,-16.0225578393382,41.5267848092194,-7.11729034424641,37.5882120586032,-6.50310060397359,-6.42754536506558,0,8.79257576602019,8.89877605333018,0,-12.3348478465587,-13.7012587190077,52.9324274807744,35.4564788228367,"Jun"
"X3218.53859008769.1",1999-06-01,3218.53859008769,2576.53359008769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3221.62000568375.4",1999-06-04,3221.62000568375,2579.61500568375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3161.53240156052.9",1999-06-05,3161.53240156052,2519.52740156052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2964.3218034125.5",1999-06-06,2964.3218034125,2322.3168034125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2606.8775942692.2",1999-06-07,2606.8775942692,1964.8725942692,449.719486429234,248.380498989835,16.7771203550979,37.8641442546632,-30.0349388082349,-4.53845551994266,1.58069782689934,-16.7239821576486,39.2500270563895,-8.02601434471953,34.5120221046836,-6.64647791893984,-6.57353987427724,0,7.06704910619248,3.91744938803431,0,-15.3255185493258,-14.0106938318846,47.8874982447712,30.2141843438804,"Jun"
"X2397.34133373693.3",1999-06-08,2397.34133373693,1755.33633373693,357.085441835216,211.199487238392,12.6277731812576,32.3851547384398,-30.5564381016457,-5.80623284249314,1.52503735413223,-17.9590418011534,35.2750605837708,-9.45115232771545,32.0762190605578,-7.35954058208578,-7.27934308965648,0,5.05182966872,0,0,-21.5502157816169,-14.3884318071597,41.2190621203569,22.2228039110034,"Jun"
"X2371.14930117039.9",1999-06-09,2371.14930117039,1729.14430117039,334.407957377622,201.308610736565,12.2369002676943,31.6964226278933,-30.4351569540658,-5.93001146407277,1.52700880402742,-18.251697044405,34.6784088549708,-9.56538954431089,31.7242403226049,-7.57012518389916,-7.44265916175806,0,4.87920874195538,0,0,-22.1192350008368,-14.4133808430839,40.5146951516828,21.0946801432412,"Jun"
"X2224.78206035741.6",1999-06-10,2224.78206035741,1582.7770603574,266.598029729602,164.349907260705,9.86809375252135,28.0651249122534,-29.2193537593905,-6.63275180201218,1.51310478147344,-20.1867720740327,31.5365806940765,-10.2273950599412,29.681217949822,-8.93554809437627,-8.4726214231409,0,3.81636177404588,0,0,-25.3901360400426,-14.5184540418743,36.9676840605414,14.5848792573426,"Jun"
"X2197.04931999284.4",1999-06-11,2197.04931999284,1555.04431999284,258.909575459753,159.498187849347,9.43542797697101,27.434398450534,-28.9662738974362,-6.7676513640486,1.51047983803131,-20.5721752704478,30.9928321655451,-10.3558895955253,29.3230402955242,-9.19902938732821,-8.6713317260862,0,3.61809477707352,0,0,-26.0406094157033,-14.5391951333013,36.362405589774,13.4327355561177,"Jun"
"X2160.07233284008.7",1999-06-12,2160.07233284008,1518.06733284008,250.068199025579,153.722542063302,8.86620216426878,26.619012519938,-28.6162012224879,-6.94839792774275,1.50698460228169,-21.0959248037016,30.2907454702995,-10.528778192806,28.8585247868662,-9.55275450499847,-8.93808198728106,0,3.35525342032814,0,0,-26.9240580244005,-14.5672835836908,35.584560241987,11.9336557285321,"Jun"
"X2127.71746908142.8",1999-06-13,2127.71746908142,1485.71246908142,247.175674175821,151.671529635063,8.22534723519569,25.7280141155867,-28.3338389164896,-7.13063103802697,1.42356213455537,-21.6099827314458,29.591149504978,-10.8679731064123,28.4175783677196,-9.75076435947202,-9.13342119270799,0,3.07080449563581,0,0,-27.8221976517609,-14.6002945997239,34.965452247203,10.4660736062991,"Jun"
"X2257.13692411607.3",1999-06-14,2257.13692411607,1615.13192411607,277.011185649593,170.681472043863,10.379222316594,28.8227522091883,-29.5048951500962,-6.47607915574746,1.51617103284279,-19.7449364176603,32.1904957817089,-10.0787372062016,30.1101523386296,-8.63009678833192,-8.24224302307932,0,4.04891458311015,0,0,-24.6440163500805,-14.4946003546316,37.6989220747155,15.960333989086,"Jun"
"X2260.21833971213.6",1999-06-15,2260.21833971213,1618.21333971213,278.097805412403,171.326906945751,10.4282627069635,28.8961685945768,-29.5315625773765,-6.461197649956,1.5164632714694,-19.7032870202646,32.2539065963497,-10.0646490422871,30.1516417646338,-8.60111462315467,-8.22038314441504,0,4.07113258276008,0,0,-24.5736616739716,-14.4923476212437,37.7700251140442,16.0931300012567,"Jun"
"X1990.59447505663.7",1999-06-16,1990.59447505663,1348.58947505663,250.055665297512,154.026716670245,4.8648844505229,21.28125727963,-27.2938484611685,-8.00113411083932,0.634483169717867,-24.1579176366523,26.3285870005915,-13.3350911635,26.3603400636189,-9.96108358130379,-9.7349768159992,0,1.61569236944573,0,0,-32.3108836469582,-14.8023320413599,32.7524276023443,3.78944971073978,"Jun"
"X2173.93870302237.8",1999-06-17,2173.93870302237,1531.93370302237,253.215914353953,155.803557761032,9.07864643711921,26.9214384224655,-28.7492197476717,-6.88049959171949,1.50829468837937,-20.8981757996384,30.551036207807,-10.4637342020601,29.031007479049,-9.41978217018129,-8.83780785106868,0,3.45361698996611,0,0,-26.5905702230416,-14.5566916218839,35.872454509859,12.4909351722939,"Jun"
"X2169.31657962827.5",1999-06-18,2169.31657962827,1527.31157962827,252.145647655141,155.099100068943,9.00769706401013,26.8201897834132,-28.7051161141366,-6.90311655401952,1.50785790942038,-20.9639116059347,30.4638791526632,-10.4853873203726,28.9732878477137,-9.4640627652335,-8.87120009704085,0,3.42080227437078,0,0,-26.7014378846743,-14.5602143841999,35.7759912796029,12.304532045961,"Jun"
"X2115.39180669717.3",1999-06-19,2115.39180669717,1473.38680669717,247.945324357549,152.102729187959,7.91143647636643,25.2995574968481,-28.2411165817614,-7.21149861990948,1.35310511460445,-21.8308097673162,29.2796860511405,-11.0879769730134,28.230549487826,-9.7716685750032,-9.18900149883628,0,2.93598450311506,0,0,-28.2217682035079,-14.6168818095228,34.7523818250481,9.82532380467311,"Jun"
"X2315.68382044126.2",1999-06-20,2315.68382044126,1673.67882044126,301.293566536428,184.462461096575,11.321947003821,30.2569062055241,-29.9966601570777,-6.19450312392541,1.52172996339788,-18.9660610904318,33.4306203574452,-9.81310971293275,30.91822131501,-8.08262976842374,-7.82928922140591,0,4.47315869496677,0,0,-23.327699559845,-14.4523528181684,39.0957570019826,18.5389273114825,"Jun"
"X2536.00503555976.1",1999-06-21,2536.00503555976,1894.00003555976,534.781539752102,264.904308422503,14.5300829495831,35.8914528077129,-29.9333941599281,-5.06331995550788,1.49303637530322,-17.1705075021292,38.0525724010355,-8.69191980664498,33.3863026261682,-6.87368410545466,-6.80001920670023,0,5.96610601906767,1.28629978151478,0,-17.9092107850495,-14.1288663140618,45.3861278304238,26.6725949091191,"Jun"
"X2266.38117090425",1999-06-22,2266.38117090425,1624.37617090425,280.326208064319,172.641764600605,10.5265337318843,29.0436730369095,-29.5846287139971,-6.43145528603391,1.51704786082975,-19.6202099830299,32.3813321226083,-10.0365088835741,30.2349598933265,-8.54320662039195,-8.17670542423961,0,4.1156052988107,0,0,-24.4333155358898,-14.4878519940344,37.9130124719831,16.3596765153017,"Jun"
"X2083.03694293851.2",1999-06-23,2083.03694293851,1441.03194293851,249.800791185749,153.160343141751,7.09485975457094,24.1976571158681,-27.9911352670506,-7.42449773028872,1.16832624865398,-22.4183552983938,28.4792878117486,-11.6691638378097,27.7485731385039,-9.82680493891528,-9.33559101962526,0,2.58347261604106,0,0,-29.2844330772392,-14.6609036499691,34.2064647192882,8.17062768956279,"Jun"
"X1952.07678010584.4",1999-06-24,1952.07678010584,1310.07178010584,236.940945303923,148.6569599313,4.12361727335391,20.3519175897623,-27.2580383848609,-8.10474930869409,0.386045203647913,-24.8956151934153,25.5111115590978,-13.9525871187759,25.5280178854277,-9.92401547865736,-9.81135231148152,0,1.3208612052262,0,0,-33.1676881977334,-14.9065628071247,32.2090224714382,2.54419121853859,"Jun"
"X1922.80333194324.3",1999-06-25,1922.80333194324,1280.79833194324,228.539819761634,145.058523092632,3.56601625014244,19.6634616757149,-27.2298034692157,-8.18414440134657,0.19759391473912,-25.4686736548202,24.9080159655584,-14.4275031350516,24.9145951057794,-9.89557715389057,-9.86994028362432,0,1.09765957245632,0,0,-33.841648768281,-14.9870777673396,31.8097200728181,1.61099353600651,"Jun"
"X1904.31483836686.5",1999-06-26,1904.31483836686,1262.30983836686,223.7970785601,142.969253991309,3.2163778657871,19.2363332750686,-27.2114955042761,-8.23457983357527,0.0787325440596754,-25.8362831909421,24.5349066220136,-14.7299886810212,24.5353625896071,-9.87749605867817,-9.90718753527028,0,0.9570753612798,0,0,-34.2779047189305,-15.0385197311001,31.5633642689765,1.0273748110021,"Jun"
"X1790.30246131254.3",1999-06-27,1790.30246131254,1148.29746131254,216.022982800772,134.213420662063,0.0665492869072988,15.5498153178085,-27.9688185279856,-8.58957204016812,-1.26284981606794,-28.0405513529559,21.2265125096954,-17.6116899883376,21.1174543739498,-9.97606399451204,-10.1697939183081,0,-0.391503409916618,0,-2.56720321247143,-37.3550858196774,-15.8753317866978,28.1035056697603,-3.35424045870284,"Jun"
"X1633.15026591333.7",1999-06-28,1633.15026591333,991.14526591333,193.578695301509,124.356803494866,-3.43122365635044,11.0098853598592,-31.1802554268178,-9.07914031891521,-3.16542131617451,-30.6204650184468,17.1378770509435,-21.927307356599,17.4955567059943,-9.56983164942062,-10.2104998250684,-0.247069906757317,-1.91568905066431,0,-6.53612534211088,-42.5143480645119,-17.3334936660528,23.4429240540326,-7.27515866168337,"Jun"
"X1932.04757873143.6",1999-06-29,1932.04757873143,1290.04257873143,231.066952425253,146.154519868757,3.74156793339755,19.8792405431599,-27.2388179168129,-8.1590114216204,0.257071169322034,-25.2865280490207,25.0968135153381,-14.276999974576,25.1065684486215,-9.90458275154392,-9.85138778561183,0,1.16806339385615,0,0,-33.626628897188,-14.9615290237837,31.9345753990486,1.90447093740727,"Jun"
"X1807.25024709088.5",1999-06-30,1807.25024709088,1165.24524709088,216.702686426952,135.300053523151,0.546714056215171,16.1001041396827,-27.8341358550179,-8.53547448759921,-1.05296594492131,-27.705053907595,21.7191790752083,-17.1584032368863,21.6265132006486,-9.9574020579282,-10.1297128282932,0,-0.183354462866921,0,-2.13940258275315,-36.8699158794886,-15.7388140949409,28.631577470757,-2.69976999605937,"Jun"
"X3180.0208951369.4",2002-06-22,3180.0208951369,2538.0158951369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3082.95630386092.4",2002-06-23,3082.95630386092,2440.95130386092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3076.79347266879.2",2002-06-24,3076.79347266879,2434.78847266879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2756.32625067825",2002-06-25,2756.32625067825,2114.32125067825,330.917960407558,234.565792399841,21.3432492694226,41.7029565753795,-29.4143893996174,-3.91691688206754,1.85678542720264,-15.8926343749292,42.0115444290845,-6.95883078145762,38.3202776354712,-6.49440453046339,-6.41804477412966,0,9.12140155812124,9.93976546980236,0,-11.8659773170851,-13.6336117907596,54.0490503108616,36.4541454046512,"Jun"
"X2631.52891903771.5",2002-06-26,2631.52891903771,1989.52391903771,419.183019236227,241.978477661048,17.59127163446,38.5894651227742,-30.0683964536811,-4.35664903470285,1.61130682372745,-16.572321917195,39.6893697807864,-7.796022628972,34.9255022321507,-6.56823786746804,-6.49553861794028,0,7.4575082444988,4.86496726714767,0,-14.4334482956831,-13.9704513486831,48.8210838401817,31.5186521129663,"Jun"
"X2423.53336630346.4",2002-06-27,2423.53336630346,1781.52836630346,392.392108177474,223.300377483996,12.8312812659388,33.0123548053508,-30.3768378443344,-5.68434829888397,1.50559035466055,-17.8143223221071,35.8132520825317,-9.34333231843784,32.265891706716,-7.26461862681563,-7.18600762109175,0,5.14480038106228,0,0,-20.9468360394925,-14.3370134268601,41.9438419875644,22.9047671470775,"Jun"
"X2286.41037227866.4",2002-06-28,2286.41037227866,1644.40537227866,288.119682735201,177.149483615771,10.8476772003777,29.5293379399751,-29.7546582662866,-6.33498231677262,1.51894880919789,-19.3522345134621,32.8011106942054,-9.94538507492603,30.5089087964365,-8.35552270189009,-8.03513874962219,0,4.26048061230264,0,0,-23.9805079968069,-14.4733311879556,38.3850423367281,17.2348427558031,"Jun"
"X2317.22452823929.3",2002-06-29,2317.22452823929,1675.21952823929,302.055112901599,184.873909937517,11.3470717032769,30.2957982339706,-30.0091889572597,-6.18712651465016,1.5218764336206,-18.9459139335653,33.4642924810373,-9.80617743204835,30.9400644408993,-8.06831325919679,-7.81848957711021,0,4.48438324927335,0,0,-23.2936327141569,-14.4512566357665,39.1338694098248,18.6084021386682,"Jun"
"X2227.86347595347.3",2002-06-30,2227.86347595347,1585.85847595347,267.517668868829,164.91997940801,9.91647606086726,28.136254234195,-29.2469913593019,-6.61779772323985,1.51339662818248,-20.1443337658534,31.5979375081951,-10.2131793084298,29.7215487832712,-8.90636761082688,-8.45061354920166,0,3.83845190805695,0,0,-25.3184898603247,-14.5161664068259,37.0361412890923,14.7144061532318,"Jun"
"X3141.50320018611.3",2005-06-28,3141.50320018611,2499.49820018611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3127.63683000383.8",2006-06-13,3127.63683000383,2485.63183000383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2992.05454377706.7",2006-06-14,2992.05454377706,2350.04954377706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3089.11913505304.4",2006-06-15,3089.11913505304,2447.11413505304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3024.40940753572.7",2006-06-16,3024.40940753572,2382.40440753572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2896.53066029911.5",2006-06-17,2896.53066029911,2254.52566029911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2910.3970304814.9",2006-06-18,2910.3970304814,2268.3920304814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2808.71031581132.7",2006-06-19,2808.71031581132,2166.70531581132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2651.55812041211.2",2006-06-20,2651.55812041211,2009.55312041211,399.996232682473,238.808918507364,18.2136570495904,39.1232700971119,-30.0233318685435,-4.24906763519158,1.64367530268177,-16.4556479666688,40.0471593999464,-7.63624712341132,35.3568544516762,-6.53167134892057,-6.45875440884094,0,7.7470120086374,5.64764345110005,0,-13.8709422714161,-13.9261400363159,49.5986204957252,32.4263020741398,"Jun"
"X2505.19087959913.2",2006-06-21,2505.19087959913,1863.18587959913,570.552832975747,271.331555613725,13.5941890737783,35.0822201898311,-29.8865805940975,-5.29253212379342,1.45507899251181,-17.3696657566262,37.5602729585493,-8.98362996220952,32.9240227670419,-6.97353222092469,-6.89953218442667,0,5.4971912997837,0.183427771037661,0,-19.0414308345949,-14.1814239687298,44.3756815494028,25.2224048240804,"Jun"
"X2437.39973648574.6",2006-06-22,2437.39973648574,1795.39473648574,414.959989067808,230.492857685096,12.9399601210374,33.3515923707015,-30.2836542680362,-5.6200127101426,1.49528629663595,-17.738548497846,36.1046241986918,-9.28656128972956,32.3682313518731,-7.21457370303495,-7.13679700954528,0,5.1941991403181,0,0,-20.6308099598609,-14.3100395418043,42.3377175255613,23.2718294935934,"Jun"
"X2765.57049746644.6",2006-06-23,2765.57049746644,2123.56549746644,324.578300279867,234.130822019566,21.6339788072022,41.9474341637103,-29.3638074749179,-3.88775330118732,1.87567663404867,-15.8443066986237,42.1971608058707,-6.89955516420745,38.6007220675175,-6.49115488432525,-6.41449430734607,0,9.24559511901772,10.3352859790666,0,-11.6906047568159,-13.6084273600225,54.4798747945058,36.8368010076149,"Jun"
"X2744.000588294.5",2006-06-24,2744.000588294,2101.995588294,339.307169067245,235.128527130509,20.9594460901228,41.3814908145707,-29.4825879770218,-3.95583779564242,1.83161927423591,-15.9574042734317,41.7673315000232,-7.03798931451834,37.9514134748175,-6.49874703666699,-6.42278911483348,0,8.95656205585302,9.41679482895021,0,-12.1001921526665,-13.6673460365211,53.484982405853,35.9512352046986,"Jun"
